| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 363636 | mc15_13TeV.363636.MGPy8EG_N30NLO_Wmunu_Ht500_700_CVetoBVeto | 988500 | 146.21 | 11.529  | 1.0 | 0.58643 | Undefined  | 1.0 | 6.76095147 | 
| 363637 | mc15_13TeV.363637.MGPy8EG_N30NLO_Wmunu_Ht500_700_CFilterBVeto | 297000 | 86.94 | 11.524  | 1.0 | 0.29645 | Undefined  | 1.0 | 3.4162898 | 
| 363638 | mc15_13TeV.363638.MGPy8EG_N30NLO_Wmunu_Ht500_700_BFilter | 295100 | 221.08 | 11.521  | 1.0 | 0.11586 | Undefined  | 1.0 | 1.33482306 | 
| 363639 | mc15_13TeV.363639.MGPy8EG_N30NLO_Wmunu_Ht700_1000_CVetoBVeto | 194500 | 85.43 | 4.022  | 1.0 | 0.56606 | Undefined  | 1.0 | 2.27669332 | 
| 363640 | mc15_13TeV.363640.MGPy8EG_N30NLO_Wmunu_Ht700_1000_CFilterBVeto | 98200 | 80.03 | 4.0252  | 1.0 | 0.30485 | Undefined  | 1.0 | 1.22708222 | 
| 363641 | mc15_13TeV.363641.MGPy8EG_N30NLO_Wmunu_Ht700_1000_BFilter | 97700 | 189.49 | 4.0139  | 1.0 | 0.12845 | Undefined  | 1.0 | 0.515585455 | 
| 363642 | mc15_13TeV.363642.MGPy8EG_N30NLO_Wmunu_Ht1000_2000_CVetoBVeto | 43000 | 59.61 | 1.3254  | 1.0 | 0.54423 | Undefined  | 1.0 | 0.721322442 | 
| 363643 | mc15_13TeV.363643.MGPy8EG_N30NLO_Wmunu_Ht1000_2000_CFilterBVeto | 44200 | 108.8 | 1.3212  | 1.0 | 0.30749 | Undefined  | 1.0 | 0.406255788 | 
| 363644 | mc15_13TeV.363644.MGPy8EG_N30NLO_Wmunu_Ht1000_2000_BFilter | 44400 | 231.54 | 1.3287  | 1.0 | 0.14432 | Undefined  | 1.0 | 0.191757984 | 
| 363645 | mc15_13TeV.363645.MGPy8EG_N30NLO_Wmunu_Ht2000_E_CMS_CVetoBVeto | 600 | 25.5 | 0.043833  | 1.0 | 0.53685 | Undefined  | 1.0 | 0.023531746 | 
| 363646 | mc15_13TeV.363646.MGPy8EG_N30NLO_Wmunu_Ht2000_E_CMS_CFilterBVeto | 2800 | 206.91 | 0.043284  | 1.0 | 0.31264 | Undefined  | 1.0 | 0.01353231 | 
| 363647 | mc15_13TeV.363647.MGPy8EG_N30NLO_Wmunu_Ht2000_E_CMS_BFilter | 3450 | 474.69 | 0.043023  | 1.0 | 0.16893 | Undefined  | 1.0 | 0.007267875 | 
| 363648 | mc15_13TeV.363648.MGPy8EG_N30NLO_Wtaunu_Ht0_70_CVetoBVeto | 24998000 | 1.79 | 16702.0  | 1.0 | 0.83754 | Undefined  | 1.0 | 13988.59308 | 
| 363649 | mc15_13TeV.363649.MGPy8EG_N30NLO_Wtaunu_Ht0_70_CFilterBVeto | 9998600 | 4.33 | 16702.0  | 1.0 | 0.13832 | Undefined  | 1.0 | 2310.22064 | 
| 363650 | mc15_13TeV.363650.MGPy8EG_N30NLO_Wtaunu_Ht0_70_BFilter | 8727550 | 21.6 | 16702.0  | 1.0 | 0.024191 | Undefined  | 1.0 | 404.038082 | 
| 363651 | mc15_13TeV.363651.MGPy8EG_N30NLO_Wtaunu_Ht70_140_CVetoBVeto | 4591500 | 8.54 | 754.91  | 1.0 | 0.7122 | Undefined  | 1.0 | 537.646902 | 
| 363652 | mc15_13TeV.363652.MGPy8EG_N30NLO_Wtaunu_Ht70_140_CFilterBVeto | 4392700 | 24.31 | 755.3  | 1.0 | 0.23927 | Undefined  | 1.0 | 180.720631 | 
| 363653 | mc15_13TeV.363653.MGPy8EG_N30NLO_Wtaunu_Ht70_140_BFilter | 632825 | 17.32 | 754.85  | 1.0 | 0.048411 | Undefined  | 1.0 | 36.54304335 | 
| 363654 | mc15_13TeV.363654.MGPy8EG_N30NLO_Wtaunu_Ht140_280_CVetoBVeto | 3859500 | 18.35 | 315.27  | 1.0 | 0.66708 | Undefined  | 1.0 | 210.3103116 | 
| 363655 | mc15_13TeV.363655.MGPy8EG_N30NLO_Wtaunu_Ht140_280_CFilterBVeto | 930650 | 11.17 | 315.98  | 1.0 | 0.26368 | Undefined  | 1.0 | 83.3176064 | 
| 363656 | mc15_13TeV.363656.MGPy8EG_N30NLO_Wtaunu_Ht140_280_BFilter | 828520 | 37.95 | 315.62  | 1.0 | 0.069169 | Undefined  | 1.0 | 21.83111978 | 
| 363657 | mc15_13TeV.363657.MGPy8EG_N30NLO_Wtaunu_Ht280_500_CVetoBVeto | 580000 | 12.9 | 72.274  | 1.0 | 0.62231 | Undefined  | 1.0 | 44.97683294 | 
| 363658 | mc15_13TeV.363658.MGPy8EG_N30NLO_Wtaunu_Ht280_500_CFilterBVeto | 1233200 | 60.0 | 72.19  | 1.0 | 0.2847 | Undefined  | 1.0 | 20.552493 | 
| 363659 | mc15_13TeV.363659.MGPy8EG_N30NLO_Wtaunu_Ht280_500_BFilter | 230150 | 33.44 | 72.167  | 1.0 | 0.09538 | Undefined  | 1.0 | 6.88328846 | 
| 363660 | mc15_13TeV.363660.MGPy8EG_N30NLO_Wtaunu_Ht500_700_CVetoBVeto | 595500 | 88.49 | 11.44  | 1.0 | 0.58825 | Undefined  | 1.0 | 6.72958 | 
| 363661 | mc15_13TeV.363661.MGPy8EG_N30NLO_Wtaunu_Ht500_700_CFilterBVeto | 208200 | 61.12 | 11.457  | 1.0 | 0.29732 | Undefined  | 1.0 | 3.40639524 | 
| 363662 | mc15_13TeV.363662.MGPy8EG_N30NLO_Wtaunu_Ht500_700_BFilter | 180100 | 135.23 | 11.458  | 1.0 | 0.11623 | Undefined  | 1.0 | 1.33176334 | 
| 363663 | mc15_13TeV.363663.MGPy8EG_N30NLO_Wtaunu_Ht700_1000_CVetoBVeto | 106000 | 46.57 | 4.0144  | 1.0 | 0.56697 | Undefined  | 1.0 | 2.276044368 | 
| 363664 | mc15_13TeV.363664.MGPy8EG_N30NLO_Wtaunu_Ht700_1000_CFilterBVeto | 60000 | 49.27 | 4.0246  | 1.0 | 0.30256 | Undefined  | 1.0 | 1.217682976 | 
| 363665 | mc15_13TeV.363665.MGPy8EG_N30NLO_Wtaunu_Ht700_1000_BFilter | 58900 | 112.86 | 4.0253  | 1.0 | 0.12965 | Undefined  | 1.0 | 0.521880145 | 
| 363666 | mc15_13TeV.363666.MGPy8EG_N30NLO_Wtaunu_Ht1000_2000_CVetoBVeto | 16000 | 22.18 | 1.3191  | 1.0 | 0.54692 | Undefined  | 1.0 | 0.721442172 | 
| 363667 | mc15_13TeV.363667.MGPy8EG_N30NLO_Wtaunu_Ht1000_2000_CFilterBVeto | 21200 | 51.22 | 1.321  | 1.0 | 0.31333 | Undefined  | 1.0 | 0.41390893 | 
| 363668 | mc15_13TeV.363668.MGPy8EG_N30NLO_Wtaunu_Ht1000_2000_BFilter | 19300 | 100.31 | 1.3297  | 1.0 | 0.14469 | Undefined  | 1.0 | 0.192394293 | 
| 363669 | mc15_13TeV.363669.MGPy8EG_N30NLO_Wtaunu_Ht2000_E_CMS_CVetoBVeto | 1400 | 65.92 | 0.041741  | 1.0 | 0.50879 | Undefined  | 1.0 | 0.021237403 | 
| 363670 | mc15_13TeV.363670.MGPy8EG_N30NLO_Wtaunu_Ht2000_E_CMS_CFilterBVeto | 2300 | 172.0 | 0.042708  | 1.0 | 0.31311 | Undefined  | 1.0 | 0.013372302 | 
| 363671 | mc15_13TeV.363671.MGPy8EG_N30NLO_Wtaunu_Ht2000_E_CMS_BFilter | 2400 | 316.57 | 0.043663  | 1.0 | 0.17363 | Undefined  | 1.0 | 0.007581207 | 
