| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 363165 | mc15_13TeV.363165.MGPy8EG_N30NLO_Zee_Ht1000_2000_CVetoBVeto | 50000 | 591.93 | 0.15208  | 1.0 | 0.55543 | 2103.42  | 1.141 | 0.096380035 | 
| 363166 | mc15_13TeV.363166.MGPy8EG_N30NLO_Zee_Ht1000_2000_CFilterBVeto | 50000 | 1193.45 | 0.15248  | 1.0 | 0.27476 | 2103.42  | 1.141 | 0.047802657 | 
| 363167 | mc15_13TeV.363167.MGPy8EG_N30NLO_Zee_Ht1000_2000_BFilter | 49960 | 1961.49 | 0.15327  | 1.0 | 0.16618 | 2103.42  | 1.141 | 0.029061736 | 
| 363168 | mc15_13TeV.363168.MGPy8EG_N30NLO_Zee_Ht2000_E_CMS_CVetoBVeto | 20000 | 6604.65 | 0.0056989  | 1.0 | 0.53136 | 2103.42  | 1.141 | 0.003455139 | 
| 363169 | mc15_13TeV.363169.MGPy8EG_N30NLO_Zee_Ht2000_E_CMS_CFilterBVeto | 20000 | 11918.7 | 0.0057408  | 1.0 | 0.2923 | 2103.42  | 1.141 | 0.001914639 | 
| 363170 | mc15_13TeV.363170.MGPy8EG_N30NLO_Zee_Ht2000_E_CMS_BFilter | 20000 | 20005.18 | 0.0057164  | 1.0 | 0.17489 | 2103.42  | 1.141 | 0.001140705 | 
| 363725 | mc15_13TeV.363725.MGPy8EG_N30NLO_Zmumu_lowMll_Ht0_70_CVetoBVeto | 7239000 | 2.9 | 2813.3  | 1.0 | 0.888 | 2103.42  | 1.141 | 2850.4580664 | 
| 363726 | mc15_13TeV.363726.MGPy8EG_N30NLO_Zmumu_lowMll_Ht0_70_CFilterBVeto | 693000 | 2.91 | 2816.3  | 1.0 | 0.084627 | 2103.42  | 1.141 | 271.940257934 | 
| 363727 | mc15_13TeV.363727.MGPy8EG_N30NLO_Zmumu_lowMll_Ht0_70_BFilter | 999800 | 13.01 | 2816.0  | 1.0 | 0.027286 | 2103.42  | 1.141 | 87.671446016 | 
| 363728 | mc15_13TeV.363728.MGPy8EG_N30NLO_Zmumu_lowMll_Ht70_140_CVetoBVeto | 594500 | 34.48 | 25.846  | 1.0 | 0.66714 | 2103.42  | 1.141 | 19.674149402 | 
| 363729 | mc15_13TeV.363729.MGPy8EG_N30NLO_Zmumu_lowMll_Ht70_140_CFilterBVeto | 299700 | 45.89 | 25.921  | 1.0 | 0.25195 | 2103.42  | 1.141 | 7.451638179 | 
| 363730 | mc15_13TeV.363730.MGPy8EG_N30NLO_Zmumu_lowMll_Ht70_140_BFilter | 199750 | 95.5 | 25.93  | 1.0 | 0.080668 | 2103.42  | 1.141 | 2.386653935 | 
| 363731 | mc15_13TeV.363731.MGPy8EG_N30NLO_Zmumu_lowMll_Ht140_280_CVetoBVeto | 188500 | 32.07 | 9.2576  | 1.0 | 0.63482 | 2103.42  | 1.141 | 6.70555389 | 
| 363732 | mc15_13TeV.363732.MGPy8EG_N30NLO_Zmumu_lowMll_Ht140_280_CFilterBVeto | 58500 | 23.6 | 9.2749  | 1.0 | 0.26724 | 2103.42  | 1.141 | 2.828110299 | 
