| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 301146 | mc15_13TeV.301146.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_1000M1250 | 50000 | 6859.18 | 0.0072895  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0072895 | 
| 301147 | mc15_13TeV.301147.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_1250M1500 | 50000 | 19943.36 | 0.0025071  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0025071 | 
| 301148 | mc15_13TeV.301148.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_1500M1750 | 50000 | 50695.54 | 0.00098628  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00098628 | 
| 301149 | mc15_13TeV.301149.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_1750M2000 | 50000 | 117766.21 | 0.00042457  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00042457 | 
| 301150 | mc15_13TeV.301150.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_2000M2250 | 50000 | 256897.7 | 0.00019463  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00019463 | 
| 301151 | mc15_13TeV.301151.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_2250M2500 | 50000 | 535624.38 | 9.3349e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 9.3349e-05 | 
| 301152 | mc15_13TeV.301152.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_2500M2750 | 50000 | 1080870.75 | 4.6259e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 4.6259e-05 | 
| 301153 | mc15_13TeV.301153.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_2750M3000 | 50000 | 2129834.72 | 2.3476e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 2.3476e-05 | 
| 301154 | mc15_13TeV.301154.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_3000M3500 | 50000 | 2710027.1 | 1.845e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 1.845e-05 | 
| 301155 | mc15_13TeV.301155.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_3500M4000 | 50000 | 9810076.91 | 5.0968e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 5.097e-06 | 
| 301156 | mc15_13TeV.301156.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_4000M4500 | 50000 | 34947927.59 | 1.4307e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 1.431e-06 | 
| 301157 | mc15_13TeV.301157.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_4500M5000 | 50000 | 124604381.09 | 4.0127e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 4.01e-07 | 
| 301158 | mc15_13TeV.301158.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplustaunu_5000M | 50000 | 325817802.68 | 1.5346e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 1.53e-07 | 
| 301160 | mc15_13TeV.301160.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_120M180 | 500000 | 22.52 | 22.198  | 1.0 | 1.0 | Undefined  | 1.0 | 22.198 | 
| 301161 | mc15_13TeV.301161.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_180M250 | 250000 | 76.1 | 3.2852  | 1.0 | 1.0 | Undefined  | 1.0 | 3.2852 | 
| 301162 | mc15_13TeV.301162.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_250M400 | 150000 | 138.48 | 1.0832  | 1.0 | 1.0 | Undefined  | 1.0 | 1.0832 | 
| 301163 | mc15_13TeV.301163.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_400M600 | 100000 | 570.09 | 0.17541  | 1.0 | 1.0 | Undefined  | 1.0 | 0.17541 | 
| 301164 | mc15_13TeV.301164.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_600M800 | 50000 | 1613.94 | 0.03098  | 1.0 | 1.0 | Undefined  | 1.0 | 0.03098 | 
| 301165 | mc15_13TeV.301165.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_800M1000 | 50000 | 6033.91 | 0.0082865  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0082865 | 
| 301166 | mc15_13TeV.301166.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_1000M1250 | 50000 | 15825.79 | 0.0031594  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0031594 | 
| 301167 | mc15_13TeV.301167.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_1250M1500 | 50000 | 49855.42 | 0.0010029  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0010029 | 
| 301168 | mc15_13TeV.301168.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_1500M1750 | 50000 | 135825.27 | 0.00036812  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00036812 | 
| 301169 | mc15_13TeV.301169.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_1750M2000 | 50000 | 334560.05 | 0.00014945  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00014945 | 
| 301170 | mc15_13TeV.301170.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_2000M2250 | 50000 | 765567.82 | 6.5311e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 6.5311e-05 | 
| 301171 | mc15_13TeV.301171.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_2250M2500 | 50000 | 1657440.25 | 3.0167e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 3.0167e-05 | 
| 301172 | mc15_13TeV.301172.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_2500M2750 | 50000 | 3436662.31 | 1.4549e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 1.4549e-05 | 
| 301173 | mc15_13TeV.301173.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_2750M3000 | 50000 | 6887811.33 | 7.2592e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 7.259e-06 | 
| 301174 | mc15_13TeV.301174.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_3000M3500 | 50000 | 8819586.54 | 5.6692e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 5.669e-06 | 
| 301175 | mc15_13TeV.301175.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_3500M4000 | 50000 | 31298904.54 | 1.5975e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 1.598e-06 | 
| 301176 | mc15_13TeV.301176.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_4000M4500 | 50000 | 105909764.88 | 4.721e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 4.72e-07 | 
| 301177 | mc15_13TeV.301177.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_4500M5000 | 50000 | 350164577.35 | 1.4279e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 1.43e-07 | 
| 301178 | mc15_13TeV.301178.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wmintaunu_5000M | 50000 | 811372192.65 | 6.1624e-08  | 1.0 | 1.0 | Undefined  | 1.0 | 6.2e-08 | 
